,BARGE,BEACON,BEEHIVE,BLINKER,BLOCK,BOAT,GLIDER,HALF_BAKERY,HALF_FLEET,LOAF,LONG_BARGE,LONG_BOAT,MANGO,POND,SHIP,TOAD,TUB
196,0.0,0.0,6.0,36.0,20.0,6.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,1.0,5.0
197,0.0,0.0,5.0,37.0,20.0,5.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,8.0,1.0,6.0
198,0.0,0.0,4.0,30.0,23.0,6.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,5.0
199,0.0,0.0,4.0,40.0,23.0,5.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,6.0,3.0,6.0
200,0.0,0.0,5.0,37.0,24.0,5.0,3.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,5.0,2.0,5.0
201,1.0,0.0,6.0,36.0,22.0,5.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,5.0,0.0,5.0
202,0.0,0.0,5.0,31.0,23.0,6.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,2.0,5.0
203,2.0,0.0,7.0,39.0,24.0,5.0,1.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,5.0,1.0,5.0
204,0.0,0.0,8.0,36.0,20.0,5.0,5.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,8.0,0.0,5.0
205,1.0,0.0,5.0,34.0,24.0,9.0,2.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,5.0,0.0,5.0
206,0.0,0.0,7.0,39.0,29.0,5.0,2.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,7.0,4.0,5.0
207,0.0,0.0,6.0,21.0,22.0,9.0,2.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,6.0,0.0,5.0
208,0.0,0.0,5.0,29.0,29.0,6.0,3.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,11.0,1.0,6.0
209,0.0,0.0,7.0,26.0,26.0,5.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,5.0,2.0,5.0
210,0.0,0.0,8.0,22.0,24.0,8.0,2.0,0.0,0.0,4.0,0.0,5.0,0.0,2.0,9.0,0.0,6.0
211,0.0,0.0,5.0,34.0,23.0,5.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,2.0,5.0,0.0,6.0
212,0.0,0.0,7.0,32.0,27.0,6.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,2.0,5.0,4.0,5.0
213,0.0,0.0,11.0,39.0,22.0,8.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,2.0,6.0,1.0,5.0
214,0.0,0.0,8.0,39.0,26.0,9.0,3.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,9.0,0.0,9.0
215,0.0,0.0,8.0,23.0,25.0,5.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,5.0,0.0,5.0
216,1.0,0.0,8.0,30.0,25.0,5.0,1.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,5.0,2.0,5.0
217,0.0,0.0,7.0,23.0,20.0,10.0,2.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,8.0,3.0,5.0
218,0.0,0.0,8.0,18.0,21.0,9.0,1.0,0.0,0.0,2.0,0.0,5.0,0.0,1.0,5.0,0.0,5.0
219,0.0,0.0,7.0,29.0,27.0,5.0,1.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,5.0,1.0,7.0
220,0.0,0.0,7.0,29.0,27.0,6.0,1.0,0.0,0.0,2.0,0.0,5.0,0.0,1.0,6.0,1.0,5.0
221,0.0,2.0,7.0,25.0,23.0,6.0,4.0,0.0,0.0,2.0,0.0,5.0,1.0,0.0,5.0,0.0,6.0
222,0.0,0.0,4.0,29.0,26.0,5.0,1.0,0.0,0.0,2.0,0.0,5.0,0.0,1.0,6.0,1.0,5.0
223,0.0,0.0,4.0,19.0,25.0,7.0,0.0,0.0,0.0,3.0,0.0,6.0,1.0,0.0,5.0,0.0,5.0
224,0.0,0.0,5.0,27.0,26.0,6.0,1.0,0.0,0.0,3.0,0.0,5.0,1.0,0.0,7.0,3.0,5.0
225,0.0,0.0,5.0,28.0,25.0,6.0,0.0,0.0,0.0,2.0,0.0,5.0,1.0,0.0,6.0,0.0,5.0
226,0.0,0.0,4.0,26.0,24.0,6.0,1.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,5.0,0.0,6.0
227,1.0,0.0,4.0,29.0,27.0,7.0,1.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,7.0,0.0,5.0
228,0.0,0.0,5.0,27.0,27.0,7.0,3.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,8.0,2.0,5.0
229,0.0,0.0,7.0,28.0,31.0,7.0,1.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,10.0,0.0,5.0
230,0.0,0.0,4.0,17.0,31.0,5.0,1.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,7.0,2.0,5.0
231,0.0,0.0,6.0,24.0,28.0,5.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,2.0,5.0,1.0,4.0
232,0.0,0.0,4.0,21.0,31.0,5.0,1.0,0.0,0.0,4.0,0.0,4.0,1.0,0.0,6.0,1.0,4.0
233,0.0,0.0,4.0,35.0,35.0,4.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,4.0,1.0,4.0
234,0.0,0.0,5.0,29.0,30.0,7.0,3.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,5.0,0.0,4.0
235,0.0,0.0,4.0,43.0,25.0,4.0,2.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,4.0,1.0,4.0
236,0.0,0.0,5.0,31.0,26.0,8.0,3.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,5.0,8.0,4.0
237,1.0,0.0,6.0,41.0,25.0,4.0,1.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,4.0,2.0,4.0
238,0.0,1.0,4.0,40.0,24.0,6.0,3.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,5.0,2.0,6.0
239,0.0,0.0,5.0,39.0,31.0,7.0,2.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,8.0,1.0,4.0
240,0.0,0.0,8.0,39.0,25.0,8.0,4.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,8.0,1.0,4.0
241,0.0,1.0,6.0,30.0,27.0,4.0,0.0,0.0,0.0,3.0,0.0,4.0,1.0,0.0,7.0,2.0,5.0
242,0.0,0.0,5.0,25.0,27.0,8.0,3.0,0.0,0.0,5.0,0.0,4.0,2.0,1.0,10.0,4.0,4.0
243,0.0,0.0,7.0,34.0,25.0,5.0,3.0,0.0,0.0,4.0,0.0,4.0,1.0,0.0,4.0,1.0,4.0
244,0.0,0.0,4.0,33.0,23.0,8.0,2.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,5.0,0.0,5.0
245,0.0,0.0,4.0,45.0,30.0,4.0,2.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,4.0,3.0,4.0
246,0.0,0.0,5.0,39.0,29.0,6.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,5.0,2.0,4.0
247,0.0,0.0,6.0,43.0,29.0,5.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,5.0
248,0.0,0.0,5.0,37.0,28.0,5.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0,2.0
249,0.0,0.0,4.0,39.0,25.0,2.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,2.0,2.0
250,0.0,0.0,4.0,41.0,23.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,1.0,2.0
251,0.0,0.0,5.0,34.0,26.0,7.0,4.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,4.0
252,0.0,0.0,5.0,35.0,23.0,3.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,3.0,2.0
253,0.0,0.0,8.0,28.0,23.0,2.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0
254,0.0,2.0,5.0,34.0,27.0,5.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,1.0,4.0
255,1.0,0.0,6.0,35.0,27.0,7.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,4.0,0.0,2.0
256,0.0,0.0,9.0,28.0,26.0,7.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,6.0,2.0,3.0
257,0.0,2.0,6.0,30.0,26.0,2.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,2.0,3.0,3.0
258,1.0,0.0,5.0,34.0,29.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,3.0
259,0.0,0.0,4.0,25.0,32.0,4.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,3.0,6.0,2.0
260,1.0,0.0,7.0,20.0,24.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,3.0,2.0
261,0.0,0.0,5.0,27.0,25.0,2.0,5.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,2.0,3.0
262,2.0,0.0,5.0,23.0,21.0,7.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,5.0,1.0,2.0
263,0.0,0.0,5.0,22.0,27.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0
264,0.0,0.0,5.0,28.0,25.0,8.0,5.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,5.0,0.0,2.0
265,0.0,0.0,4.0,37.0,24.0,4.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,5.0,3.0,2.0
266,0.0,0.0,9.0,24.0,22.0,5.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,4.0,0.0,2.0
267,0.0,0.0,7.0,26.0,22.0,6.0,7.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,2.0,0.0,4.0
268,0.0,0.0,8.0,22.0,20.0,2.0,2.0,0.0,0.0,4.0,0.0,2.0,1.0,1.0,3.0,2.0,4.0
269,0.0,0.0,8.0,32.0,20.0,7.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,1.0,4.0
270,0.0,0.0,7.0,21.0,21.0,2.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0
271,0.0,0.0,6.0,22.0,25.0,4.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,3.0,2.0
272,0.0,0.0,9.0,19.0,19.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,1.0,2.0
273,0.0,0.0,7.0,23.0,18.0,2.0,1.0,0.0,0.0,5.0,0.0,2.0,1.0,1.0,3.0,0.0,2.0
274,0.0,0.0,11.0,23.0,22.0,4.0,4.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0
275,0.0,0.0,5.0,23.0,29.0,2.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,1.0,6.0
276,0.0,0.0,6.0,34.0,25.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,2.0
277,2.0,0.0,7.0,29.0,27.0,3.0,1.0,0.0,0.0,5.0,0.0,2.0,1.0,0.0,3.0,0.0,2.0
278,0.0,0.0,7.0,18.0,30.0,7.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,5.0,4.0,3.0
279,0.0,0.0,7.0,35.0,22.0,10.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0
280,0.0,0.0,8.0,21.0,30.0,6.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0
281,0.0,0.0,7.0,26.0,28.0,8.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,5.0,4.0,4.0
282,0.0,0.0,9.0,29.0,22.0,7.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,5.0,0.0,4.0
283,0.0,0.0,5.0,26.0,25.0,3.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,2.0,4.0
284,0.0,0.0,8.0,28.0,24.0,4.0,3.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,4.0,1.0,3.0
285,0.0,0.0,7.0,25.0,26.0,3.0,4.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,3.0,1.0,4.0
286,0.0,0.0,9.0,30.0,22.0,9.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,4.0,1.0,4.0
287,2.0,0.0,8.0,36.0,27.0,13.0,3.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,3.0,1.0,6.0
288,0.0,0.0,8.0,34.0,25.0,14.0,4.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,4.0,0.0,6.0
289,0.0,0.0,8.0,47.0,28.0,10.0,2.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,4.0,3.0,5.0
290,0.0,0.0,11.0,37.0,30.0,8.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,4.0,4.0,5.0
291,0.0,0.0,10.0,32.0,27.0,5.0,5.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,6.0,2.0,5.0
292,0.0,0.0,8.0,18.0,27.0,4.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,7.0,0.0,7.0
293,0.0,0.0,8.0,23.0,25.0,4.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,5.0,0.0,4.0
294,0.0,0.0,13.0,11.0,27.0,4.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,5.0,3.0,4.0
295,0.0,0.0,15.0,29.0,29.0,10.0,3.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,5.0,0.0,6.0
296,0.0,0.0,16.0,19.0,28.0,13.0,3.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,7.0,3.0,5.0
297,0.0,0.0,17.0,22.0,25.0,5.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,4.0,2.0,3.0
298,0.0,0.0,16.0,23.0,25.0,3.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,2.0,4.0
299,1.0,1.0,17.0,33.0,23.0,4.0,2.0,0.0,0.0,4.0,0.0,4.0,0.0,2.0,5.0,1.0,5.0
300,0.0,0.0,19.0,24.0,27.0,7.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,7.0,4.0,4.0
301,0.0,0.0,15.0,36.0,29.0,5.0,3.0,0.0,0.0,2.0,0.0,4.0,0.0,2.0,5.0,0.0,4.0
302,0.0,0.0,15.0,33.0,31.0,7.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,8.0,4.0,4.0
303,0.0,0.0,16.0,28.0,31.0,5.0,2.0,0.0,0.0,1.0,0.0,5.0,1.0,3.0,6.0,1.0,5.0
304,0.0,0.0,17.0,29.0,26.0,5.0,2.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,6.0,2.0,4.0
305,0.0,0.0,15.0,29.0,24.0,4.0,3.0,0.0,0.0,2.0,0.0,5.0,0.0,2.0,5.0,0.0,5.0
306,0.0,0.0,14.0,22.0,27.0,7.0,2.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,5.0,3.0,3.0
307,0.0,0.0,16.0,30.0,29.0,4.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,3.0,1.0,3.0
308,0.0,0.0,14.0,18.0,24.0,6.0,3.0,0.0,0.0,4.0,0.0,3.0,1.0,0.0,4.0,5.0,3.0
309,0.0,0.0,13.0,26.0,23.0,3.0,3.0,0.0,0.0,2.0,0.0,3.0,0.0,2.0,5.0,0.0,4.0
310,0.0,0.0,13.0,31.0,26.0,5.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,3.0,3.0,3.0
311,0.0,0.0,15.0,27.0,23.0,10.0,6.0,0.0,0.0,2.0,0.0,4.0,1.0,2.0,7.0,0.0,4.0
312,0.0,0.0,17.0,14.0,24.0,6.0,1.0,0.0,0.0,4.0,0.0,3.0,1.0,0.0,5.0,2.0,4.0
313,0.0,0.0,15.0,20.0,24.0,4.0,1.0,0.0,0.0,5.0,0.0,3.0,0.0,2.0,6.0,0.0,5.0
314,0.0,0.0,16.0,20.0,24.0,4.0,2.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,4.0,3.0,4.0
315,1.0,0.0,14.0,27.0,23.0,4.0,3.0,0.0,0.0,7.0,0.0,3.0,1.0,2.0,4.0,0.0,4.0
316,0.0,0.0,14.0,15.0,23.0,5.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,4.0,3.0,4.0
317,0.0,0.0,15.0,28.0,23.0,4.0,4.0,0.0,0.0,4.0,0.0,3.0,0.0,2.0,4.0,1.0,5.0
318,0.0,0.0,15.0,20.0,26.0,15.0,3.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,6.0,2.0,6.0
319,0.0,0.0,14.0,25.0,22.0,12.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0,2.0,5.0,1.0,6.0
320,0.0,0.0,15.0,26.0,23.0,13.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,5.0,2.0,7.0
321,0.0,0.0,14.0,39.0,21.0,13.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,4.0,0.0,6.0
322,0.0,0.0,12.0,33.0,24.0,14.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,3.0,6.0
323,0.0,0.0,13.0,38.0,26.0,5.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,5.0,1.0,3.0
324,1.0,0.0,14.0,27.0,20.0,3.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,4.0,2.0,3.0
325,0.0,0.0,12.0,30.0,23.0,5.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,2.0,5.0,1.0,5.0
326,0.0,0.0,14.0,32.0,20.0,3.0,6.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,2.0,3.0
327,0.0,0.0,12.0,20.0,24.0,6.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,5.0,0.0,3.0
328,0.0,0.0,13.0,28.0,24.0,4.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,7.0,6.0,3.0
329,0.0,0.0,13.0,26.0,24.0,4.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,5.0,2.0,4.0
330,1.0,0.0,13.0,31.0,25.0,8.0,4.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,3.0,4.0
331,0.0,1.0,12.0,23.0,21.0,8.0,4.0,0.0,0.0,4.0,0.0,3.0,0.0,2.0,8.0,0.0,6.0
332,0.0,0.0,12.0,26.0,24.0,7.0,2.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,6.0,2.0,4.0
333,0.0,0.0,13.0,20.0,20.0,5.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,2.0,6.0,1.0,4.0
334,0.0,0.0,13.0,26.0,19.0,5.0,3.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,6.0,3.0,5.0
335,0.0,0.0,11.0,16.0,24.0,5.0,1.0,0.0,0.0,5.0,0.0,3.0,0.0,2.0,6.0,1.0,4.0
336,0.0,0.0,12.0,28.0,25.0,6.0,4.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,5.0,2.0,4.0
337,1.0,0.0,12.0,20.0,24.0,7.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,5.0,3.0,5.0
338,0.0,0.0,13.0,34.0,21.0,4.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,4.0,3.0,5.0
339,0.0,0.0,13.0,35.0,25.0,4.0,1.0,0.0,0.0,4.0,0.0,3.0,0.0,2.0,6.0,0.0,5.0
340,0.0,0.0,12.0,29.0,22.0,4.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,4.0,4.0,5.0
341,0.0,0.0,12.0,35.0,22.0,5.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,5.0,0.0,4.0
342,1.0,0.0,11.0,25.0,21.0,4.0,4.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,5.0,1.0,4.0
343,0.0,0.0,12.0,32.0,25.0,10.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,5.0,5.0,5.0
344,0.0,0.0,10.0,29.0,24.0,11.0,7.0,0.0,0.0,4.0,0.0,3.0,0.0,2.0,4.0,1.0,5.0
345,0.0,0.0,11.0,27.0,22.0,8.0,2.0,0.0,0.0,4.0,0.0,3.0,0.0,1.0,5.0,1.0,5.0
346,0.0,0.0,12.0,30.0,22.0,8.0,2.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,1.0,5.0
347,0.0,0.0,10.0,30.0,26.0,8.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,4.0,1.0,4.0
348,0.0,0.0,11.0,29.0,24.0,7.0,3.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,4.0,2.0,3.0
349,0.0,1.0,10.0,30.0,26.0,5.0,1.0,0.0,0.0,4.0,0.0,3.0,0.0,1.0,5.0,0.0,3.0
350,0.0,1.0,9.0,20.0,28.0,3.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,4.0,2.0,4.0
351,0.0,1.0,14.0,27.0,25.0,3.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,4.0,1.0,4.0
352,0.0,1.0,12.0,26.0,26.0,4.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,5.0,2.0,3.0
353,0.0,1.0,13.0,25.0,24.0,5.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,4.0,0.0,3.0
354,1.0,1.0,15.0,31.0,24.0,4.0,3.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,4.0,3.0,4.0
355,0.0,1.0,11.0,27.0,27.0,3.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0,1.0,3.0,1.0,3.0
356,0.0,1.0,11.0,24.0,26.0,5.0,1.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,5.0,4.0,3.0
357,0.0,1.0,11.0,28.0,29.0,3.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,4.0,0.0,3.0
358,0.0,1.0,9.0,30.0,28.0,3.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,3.0,4.0,4.0
359,0.0,1.0,10.0,27.0,30.0,3.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0
360,0.0,1.0,9.0,40.0,26.0,4.0,3.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,4.0,1.0,4.0
361,0.0,1.0,9.0,28.0,27.0,3.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,3.0,2.0,3.0
362,0.0,1.0,10.0,25.0,30.0,3.0,3.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,3.0,2.0,3.0
363,0.0,1.0,10.0,30.0,30.0,4.0,2.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,5.0,2.0,3.0
364,0.0,1.0,11.0,21.0,28.0,3.0,2.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,4.0,2.0,3.0
365,0.0,1.0,10.0,36.0,26.0,8.0,1.0,0.0,0.0,6.0,0.0,3.0,1.0,0.0,4.0,0.0,4.0
366,0.0,1.0,11.0,26.0,28.0,4.0,3.0,0.0,0.0,4.0,0.0,3.0,1.0,0.0,5.0,4.0,3.0
367,0.0,1.0,9.0,34.0,29.0,3.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,2.0,3.0,0.0,3.0
368,0.0,1.0,9.0,31.0,30.0,3.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,4.0,0.0,3.0
369,1.0,1.0,9.0,34.0,29.0,5.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,4.0,1.0,2.0
370,1.0,1.0,10.0,32.0,30.0,6.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,3.0,2.0
371,0.0,1.0,11.0,37.0,25.0,4.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,4.0,0.0,2.0
372,0.0,1.0,10.0,30.0,27.0,2.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,1.0,3.0
373,0.0,1.0,10.0,31.0,29.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0
374,0.0,2.0,14.0,31.0,27.0,5.0,4.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,4.0,0.0,2.0
375,0.0,1.0,13.0,36.0,29.0,5.0,4.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,6.0,3.0,3.0
376,0.0,1.0,13.0,24.0,26.0,6.0,4.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,0.0,3.0
377,0.0,1.0,12.0,38.0,30.0,4.0,2.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,4.0,1.0,3.0
378,1.0,1.0,11.0,37.0,26.0,4.0,2.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,4.0,1.0,3.0
379,0.0,2.0,10.0,41.0,27.0,4.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,6.0,0.0,3.0
380,1.0,1.0,10.0,36.0,27.0,4.0,3.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,4.0,1.0,2.0
381,0.0,1.0,10.0,26.0,27.0,3.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,3.0
382,0.0,1.0,10.0,38.0,27.0,3.0,1.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,5.0,0.0,2.0
383,0.0,1.0,12.0,29.0,26.0,5.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,3.0,2.0,2.0
384,0.0,1.0,12.0,26.0,27.0,3.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0
385,0.0,1.0,12.0,27.0,28.0,3.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0
386,0.0,1.0,11.0,25.0,26.0,7.0,2.0,0.0,0.0,3.0,0.0,6.0,0.0,1.0,4.0,0.0,3.0
387,0.0,1.0,13.0,31.0,30.0,5.0,5.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,5.0,0.0,3.0
388,0.0,1.0,13.0,28.0,29.0,5.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,2.0,3.0
389,1.0,1.0,13.0,33.0,29.0,3.0,2.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,3.0,0.0,2.0
390,0.0,1.0,11.0,30.0,29.0,6.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0
391,0.0,1.0,12.0,34.0,28.0,4.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,5.0,0.0,2.0
392,1.0,1.0,12.0,21.0,30.0,4.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,3.0,3.0,2.0
393,0.0,1.0,12.0,27.0,29.0,4.0,3.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,4.0,0.0,2.0
